phase,block,id,short_id,game_type,points,drule,drule_error_2d,drule_error_1d_a,drule_error_1d_b,drule_error_1d,rewards_approached,punishment_approached
3,0,sim-615,sim-615,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
3,1,sim-615,sim-615,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,0,sim-555,sim-555,solo,5,neither,4.0,2.0,8.0,2.0,9,1
0,1,sim-555,sim-555,solo,8,2d,1.0,5.0,5.0,5.0,12,1
0,2,sim-555,sim-555,solo,12,2d,0.0,4.0,4.0,4.0,12,0
0,3,sim-555,sim-555,solo,8,2d,1.0,5.0,5.0,5.0,12,1
1,0,sim-555,sim-555,solo,12,2d,0.0,4.0,4.0,4.0,12,0
1,1,sim-555,sim-555,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,0,sim-555,sim-555,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,1,sim-555,sim-555,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-555,sim-555,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-555,sim-555,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-555,sim-555,solo,8,2d,1.0,5.0,5.0,5.0,12,1
3,1,sim-555,sim-555,solo,8,2d,1.0,5.0,5.0,5.0,12,1
0,0,sim-366,sim-366,solo,0,neither,9.0,11.0,5.0,5.0,4,1
0,1,sim-366,sim-366,solo,9,1d_b,3.0,7.0,1.0,1.0,9,0
0,2,sim-366,sim-366,solo,4,1d_b,5.0,9.0,1.0,1.0,8,1
0,3,sim-366,sim-366,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,0,sim-366,sim-366,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,1,sim-366,sim-366,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,0,sim-366,sim-366,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,1,sim-366,sim-366,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,2,sim-366,sim-366,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,3,sim-366,sim-366,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
3,0,sim-366,sim-366,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
3,1,sim-366,sim-366,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,0,sim-771,sim-771,solo,3,neither,6.0,6.0,6.0,6.0,7,1
0,1,sim-771,sim-771,solo,5,neither,4.0,2.0,8.0,2.0,9,1
0,2,sim-771,sim-771,solo,10,neither,2.0,2.0,6.0,2.0,10,0
0,3,sim-771,sim-771,solo,12,2d,0.0,4.0,4.0,4.0,12,0
1,0,sim-771,sim-771,solo,8,2d,1.0,5.0,5.0,5.0,12,1
1,1,sim-771,sim-771,solo,8,2d,1.0,5.0,5.0,5.0,12,1
2,0,sim-771,sim-771,solo,8,2d,1.0,5.0,5.0,5.0,12,1
2,1,sim-771,sim-771,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-771,sim-771,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-771,sim-771,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-771,sim-771,solo,-4,neither,4.0,8.0,8.0,8.0,12,4
3,1,sim-771,sim-771,solo,-4,neither,4.0,8.0,8.0,8.0,12,4
0,0,sim-631,sim-631,solo,6,neither,3.0,7.0,7.0,7.0,10,1
0,1,sim-631,sim-631,solo,8,2d,1.0,5.0,5.0,5.0,12,1
0,2,sim-631,sim-631,solo,12,2d,0.0,4.0,4.0,4.0,12,0
0,3,sim-631,sim-631,solo,8,2d,1.0,5.0,5.0,5.0,12,1
1,0,sim-631,sim-631,solo,12,2d,0.0,4.0,4.0,4.0,12,0
1,1,sim-631,sim-631,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,0,sim-631,sim-631,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,1,sim-631,sim-631,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-631,sim-631,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-631,sim-631,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-631,sim-631,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-631,sim-631,solo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-941,sim-941,solo,6,neither,3.0,5.0,5.0,5.0,10,1
0,1,sim-941,sim-941,solo,5,neither,4.0,8.0,2.0,2.0,9,1
0,2,sim-941,sim-941,solo,12,2d,0.0,4.0,4.0,4.0,12,0
0,3,sim-941,sim-941,solo,12,2d,0.0,4.0,4.0,4.0,12,0
1,0,sim-941,sim-941,solo,-4,neither,4.0,8.0,8.0,8.0,12,4
1,1,sim-941,sim-941,solo,0,neither,3.0,7.0,7.0,7.0,12,3
2,0,sim-941,sim-941,solo,8,2d,1.0,5.0,5.0,5.0,12,1
2,1,sim-941,sim-941,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-941,sim-941,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-941,sim-941,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-941,sim-941,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-941,sim-941,solo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-798,sim-798,solo,0,neither,9.0,9.0,5.0,5.0,4,1
0,1,sim-798,sim-798,solo,8,neither,4.0,8.0,2.0,2.0,8,0
0,2,sim-798,sim-798,solo,4,1d_b,5.0,9.0,1.0,1.0,8,1
0,3,sim-798,sim-798,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,0,sim-798,sim-798,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,1,sim-798,sim-798,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,0,sim-798,sim-798,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,1,sim-798,sim-798,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,2,sim-798,sim-798,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,3,sim-798,sim-798,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
3,0,sim-798,sim-798,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
3,1,sim-798,sim-798,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,0,sim-497,sim-497,solo,2,neither,7.0,9.0,3.0,3.0,6,1
0,1,sim-497,sim-497,solo,9,1d_b,3.0,7.0,1.0,1.0,9,0
0,2,sim-497,sim-497,solo,6,neither,3.0,7.0,3.0,3.0,10,1
0,3,sim-497,sim-497,solo,12,2d,0.0,4.0,4.0,4.0,12,0
1,0,sim-497,sim-497,solo,12,2d,0.0,4.0,4.0,4.0,12,0
1,1,sim-497,sim-497,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,0,sim-497,sim-497,solo,8,2d,1.0,5.0,5.0,5.0,12,1
2,1,sim-497,sim-497,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-497,sim-497,solo,8,2d,1.0,5.0,5.0,5.0,12,1
2,3,sim-497,sim-497,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-497,sim-497,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-497,sim-497,solo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-925,sim-925,solo,2,neither,4.0,8.0,6.0,6.0,10,2
0,1,sim-925,sim-925,solo,12,2d,0.0,4.0,4.0,4.0,12,0
0,2,sim-925,sim-925,solo,8,2d,1.0,5.0,5.0,5.0,12,1
0,3,sim-925,sim-925,solo,12,2d,0.0,4.0,4.0,4.0,12,0
1,0,sim-925,sim-925,solo,12,2d,0.0,4.0,4.0,4.0,12,0
1,1,sim-925,sim-925,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,0,sim-925,sim-925,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,1,sim-925,sim-925,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-925,sim-925,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-925,sim-925,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-925,sim-925,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-925,sim-925,solo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-370,sim-370,solo,6,neither,3.0,5.0,7.0,5.0,10,1
0,1,sim-370,sim-370,solo,8,2d,1.0,5.0,5.0,5.0,12,1
0,2,sim-370,sim-370,solo,12,2d,0.0,4.0,4.0,4.0,12,0
0,3,sim-370,sim-370,solo,8,2d,1.0,5.0,5.0,5.0,12,1
1,0,sim-370,sim-370,solo,12,2d,0.0,4.0,4.0,4.0,12,0
1,1,sim-370,sim-370,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,0,sim-370,sim-370,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,1,sim-370,sim-370,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-370,sim-370,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-370,sim-370,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-370,sim-370,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-370,sim-370,solo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-597,sim-597,solo,0,neither,6.0,4.0,8.0,4.0,8,2
0,1,sim-597,sim-597,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,2,sim-597,sim-597,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,3,sim-597,sim-597,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,0,sim-597,sim-597,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,1,sim-597,sim-597,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,0,sim-597,sim-597,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,1,sim-597,sim-597,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,2,sim-597,sim-597,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,3,sim-597,sim-597,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
3,0,sim-597,sim-597,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
3,1,sim-597,sim-597,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,0,sim-721,sim-721,solo,4,neither,5.0,5.0,7.0,5.0,8,1
0,1,sim-721,sim-721,solo,7,neither,2.0,4.0,6.0,4.0,11,1
0,2,sim-721,sim-721,solo,12,2d,0.0,4.0,4.0,4.0,12,0
0,3,sim-721,sim-721,solo,12,2d,0.0,4.0,4.0,4.0,12,0
1,0,sim-721,sim-721,solo,12,2d,0.0,4.0,4.0,4.0,12,0
1,1,sim-721,sim-721,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,0,sim-721,sim-721,solo,8,2d,1.0,5.0,5.0,5.0,12,1
2,1,sim-721,sim-721,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-721,sim-721,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-721,sim-721,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-721,sim-721,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-721,sim-721,solo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-054,sim-054,solo,1,neither,5.0,5.0,7.0,5.0,9,2
0,1,sim-054,sim-054,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,2,sim-054,sim-054,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,3,sim-054,sim-054,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,0,sim-054,sim-054,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,1,sim-054,sim-054,solo,9,1d_a,3.0,1.0,7.0,1.0,9,0
2,0,sim-054,sim-054,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,1,sim-054,sim-054,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,2,sim-054,sim-054,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,3,sim-054,sim-054,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
3,0,sim-054,sim-054,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
3,1,sim-054,sim-054,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,0,sim-427,sim-427,solo,-1,neither,10.0,8.0,8.0,8.0,3,1
0,1,sim-427,sim-427,solo,8,neither,4.0,6.0,2.0,2.0,8,0
0,2,sim-427,sim-427,solo,4,1d_b,5.0,9.0,1.0,1.0,8,1
0,3,sim-427,sim-427,solo,9,1d_b,3.0,7.0,1.0,1.0,9,0
1,0,sim-427,sim-427,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,1,sim-427,sim-427,solo,4,1d_b,5.0,9.0,1.0,1.0,8,1
2,0,sim-427,sim-427,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,1,sim-427,sim-427,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,2,sim-427,sim-427,solo,10,neither,2.0,6.0,2.0,2.0,10,0
2,3,sim-427,sim-427,solo,8,2d,1.0,5.0,5.0,5.0,12,1
3,0,sim-427,sim-427,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-427,sim-427,solo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-057,sim-057,solo,-3,neither,9.0,11.0,5.0,5.0,5,2
0,1,sim-057,sim-057,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,2,sim-057,sim-057,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,3,sim-057,sim-057,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,0,sim-057,sim-057,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,1,sim-057,sim-057,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,0,sim-057,sim-057,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,1,sim-057,sim-057,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,2,sim-057,sim-057,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,3,sim-057,sim-057,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
3,0,sim-057,sim-057,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
3,1,sim-057,sim-057,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,0,sim-265,sim-265,solo,-4,neither,13.0,9.0,9.0,9.0,0,1
0,1,sim-265,sim-265,solo,4,neither,8.0,4.0,6.0,4.0,4,0
0,2,sim-265,sim-265,solo,11,2d,1.0,3.0,5.0,3.0,11,0
0,3,sim-265,sim-265,solo,8,2d,1.0,5.0,5.0,5.0,12,1
1,0,sim-265,sim-265,solo,12,2d,0.0,4.0,4.0,4.0,12,0
1,1,sim-265,sim-265,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,0,sim-265,sim-265,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,1,sim-265,sim-265,solo,8,2d,1.0,5.0,5.0,5.0,12,1
2,2,sim-265,sim-265,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-265,sim-265,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-265,sim-265,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-265,sim-265,solo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-773,sim-773,solo,1,neither,5.0,7.0,5.0,5.0,9,2
0,1,sim-773,sim-773,solo,12,2d,0.0,4.0,4.0,4.0,12,0
0,2,sim-773,sim-773,solo,12,2d,0.0,4.0,4.0,4.0,12,0
0,3,sim-773,sim-773,solo,12,2d,0.0,4.0,4.0,4.0,12,0
1,0,sim-773,sim-773,solo,-4,neither,4.0,8.0,8.0,8.0,12,4
1,1,sim-773,sim-773,solo,0,neither,3.0,7.0,7.0,7.0,12,3
2,0,sim-773,sim-773,solo,8,2d,1.0,5.0,5.0,5.0,12,1
2,1,sim-773,sim-773,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-773,sim-773,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-773,sim-773,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-773,sim-773,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-773,sim-773,solo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-186,sim-186,solo,-1,neither,10.0,6.0,8.0,6.0,3,1
0,1,sim-186,sim-186,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,2,sim-186,sim-186,solo,11,2d,1.0,3.0,5.0,3.0,11,0
0,3,sim-186,sim-186,solo,7,neither,2.0,4.0,6.0,4.0,11,1
1,0,sim-186,sim-186,solo,8,2d,1.0,5.0,5.0,5.0,12,1
1,1,sim-186,sim-186,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,0,sim-186,sim-186,solo,8,2d,1.0,5.0,5.0,5.0,12,1
2,1,sim-186,sim-186,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-186,sim-186,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-186,sim-186,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-186,sim-186,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-186,sim-186,solo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-467,sim-467,solo,8,2d,1.0,5.0,5.0,5.0,12,1
0,1,sim-467,sim-467,solo,12,2d,0.0,4.0,4.0,4.0,12,0
0,2,sim-467,sim-467,solo,8,2d,1.0,5.0,5.0,5.0,12,1
0,3,sim-467,sim-467,solo,12,2d,0.0,4.0,4.0,4.0,12,0
1,0,sim-467,sim-467,solo,12,2d,0.0,4.0,4.0,4.0,12,0
1,1,sim-467,sim-467,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,0,sim-467,sim-467,solo,8,2d,1.0,5.0,5.0,5.0,12,1
2,1,sim-467,sim-467,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-467,sim-467,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-467,sim-467,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-467,sim-467,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-467,sim-467,solo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-790,sim-790,solo,2,neither,7.0,9.0,3.0,3.0,6,1
0,1,sim-790,sim-790,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,2,sim-790,sim-790,solo,7,neither,2.0,6.0,4.0,4.0,11,1
0,3,sim-790,sim-790,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,0,sim-790,sim-790,solo,10,neither,2.0,6.0,2.0,2.0,10,0
1,1,sim-790,sim-790,solo,9,1d_b,3.0,7.0,1.0,1.0,9,0
2,0,sim-790,sim-790,solo,10,neither,2.0,6.0,2.0,2.0,10,0
2,1,sim-790,sim-790,solo,8,2d,1.0,5.0,5.0,5.0,12,1
2,2,sim-790,sim-790,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-790,sim-790,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-790,sim-790,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-790,sim-790,solo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-175,sim-175,solo,0,neither,9.0,5.0,7.0,5.0,4,1
0,1,sim-175,sim-175,solo,3,neither,6.0,4.0,6.0,4.0,7,1
0,2,sim-175,sim-175,solo,10,neither,2.0,2.0,6.0,2.0,10,0
0,3,sim-175,sim-175,solo,12,2d,0.0,4.0,4.0,4.0,12,0
1,0,sim-175,sim-175,solo,12,2d,0.0,4.0,4.0,4.0,12,0
1,1,sim-175,sim-175,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,0,sim-175,sim-175,solo,8,2d,1.0,5.0,5.0,5.0,12,1
2,1,sim-175,sim-175,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-175,sim-175,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-175,sim-175,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-175,sim-175,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-175,sim-175,solo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-151,sim-151,solo,7,neither,2.0,6.0,6.0,6.0,11,1
0,1,sim-151,sim-151,solo,8,2d,1.0,5.0,5.0,5.0,12,1
0,2,sim-151,sim-151,solo,12,2d,0.0,4.0,4.0,4.0,12,0
0,3,sim-151,sim-151,solo,8,2d,1.0,5.0,5.0,5.0,12,1
1,0,sim-151,sim-151,solo,12,2d,0.0,4.0,4.0,4.0,12,0
1,1,sim-151,sim-151,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,0,sim-151,sim-151,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,1,sim-151,sim-151,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-151,sim-151,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-151,sim-151,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-151,sim-151,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-151,sim-151,solo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-742,sim-742,solo,-3,neither,9.0,7.0,7.0,7.0,5,2
0,1,sim-742,sim-742,solo,6,neither,6.0,8.0,2.0,2.0,6,0
0,2,sim-742,sim-742,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,3,sim-742,sim-742,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,0,sim-742,sim-742,solo,9,1d_b,3.0,7.0,1.0,1.0,9,0
1,1,sim-742,sim-742,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,0,sim-742,sim-742,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,1,sim-742,sim-742,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,2,sim-742,sim-742,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,3,sim-742,sim-742,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
3,0,sim-742,sim-742,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
3,1,sim-742,sim-742,solo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,0,sim-114,sim-114,solo,6,neither,3.0,5.0,7.0,5.0,10,1
0,1,sim-114,sim-114,solo,8,2d,1.0,5.0,5.0,5.0,12,1
0,2,sim-114,sim-114,solo,12,2d,0.0,4.0,4.0,4.0,12,0
0,3,sim-114,sim-114,solo,12,2d,0.0,4.0,4.0,4.0,12,0
1,0,sim-114,sim-114,solo,4,neither,2.0,6.0,6.0,6.0,12,2
1,1,sim-114,sim-114,solo,4,neither,2.0,6.0,6.0,6.0,12,2
2,0,sim-114,sim-114,solo,8,2d,1.0,5.0,5.0,5.0,12,1
2,1,sim-114,sim-114,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-114,sim-114,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-114,sim-114,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-114,sim-114,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-114,sim-114,solo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-429,sim-429,solo,8,2d,1.0,5.0,5.0,5.0,12,1
0,1,sim-429,sim-429,solo,8,2d,1.0,5.0,5.0,5.0,12,1
0,2,sim-429,sim-429,solo,12,2d,0.0,4.0,4.0,4.0,12,0
0,3,sim-429,sim-429,solo,8,2d,1.0,5.0,5.0,5.0,12,1
1,0,sim-429,sim-429,solo,12,2d,0.0,4.0,4.0,4.0,12,0
1,1,sim-429,sim-429,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,0,sim-429,sim-429,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,1,sim-429,sim-429,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-429,sim-429,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-429,sim-429,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-429,sim-429,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-429,sim-429,solo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-966,sim-966,solo,-7,neither,13.0,9.0,11.0,9.0,1,2
0,1,sim-966,sim-966,solo,3,neither,9.0,5.0,5.0,5.0,3,0
0,2,sim-966,sim-966,solo,7,1d_a,5.0,1.0,7.0,1.0,7,0
0,3,sim-966,sim-966,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,0,sim-966,sim-966,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,1,sim-966,sim-966,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,0,sim-966,sim-966,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,1,sim-966,sim-966,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,2,sim-966,sim-966,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,3,sim-966,sim-966,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
3,0,sim-966,sim-966,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
3,1,sim-966,sim-966,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,0,sim-019,sim-019,solo,-2,neither,11.0,9.0,7.0,7.0,2,1
0,1,sim-019,sim-019,solo,7,1d_b,5.0,7.0,1.0,1.0,7,0
0,2,sim-019,sim-019,solo,9,1d_b,3.0,7.0,1.0,1.0,9,0
0,3,sim-019,sim-019,solo,6,neither,3.0,7.0,3.0,3.0,10,1
1,0,sim-019,sim-019,solo,9,1d_b,3.0,7.0,1.0,1.0,9,0
1,1,sim-019,sim-019,solo,10,neither,2.0,6.0,2.0,2.0,10,0
2,0,sim-019,sim-019,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,1,sim-019,sim-019,solo,8,2d,1.0,5.0,5.0,5.0,12,1
2,2,sim-019,sim-019,solo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-019,sim-019,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-019,sim-019,solo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-019,sim-019,solo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-190,sim-190,solo,-1,neither,7.0,5.0,11.0,5.0,7,2
0,1,sim-190,sim-190,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,2,sim-190,sim-190,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,3,sim-190,sim-190,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,0,sim-190,sim-190,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,1,sim-190,sim-190,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,0,sim-190,sim-190,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,1,sim-190,sim-190,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,2,sim-190,sim-190,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,3,sim-190,sim-190,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
3,0,sim-190,sim-190,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
3,1,sim-190,sim-190,solo,8,1d_a,4.0,0.0,8.0,0.0,8,0
